entry_date,entry_zscore,direction,position_size,beta,token_oz,futures_contracts,futures_oz,entry_mid_a,entry_mid_b,entry_spread_a,entry_spread_b,entry_impact_a,entry_impact_b,entry_token_notional,entry_futures_notional,entry_volume_a,entry_volume_b,entry_side_a,entry_side_b,entry_price_a,entry_price_b,entry_slippage_a,entry_slippage_b,entry_exec_cost_a,entry_exec_cost_b,entry_fees,exit_date,exit_zscore,exit_mid_a,exit_mid_b,exit_spread_a,exit_spread_b,exit_impact_a,exit_impact_b,exit_token_notional,exit_futures_notional,exit_volume_a,exit_volume_b,exit_beta,exit_side_a,exit_side_b,exit_price_a,exit_price_b,exit_slippage_a,exit_slippage_b,exit_exec_cost_a,exit_exec_cost_b,holding_period,pnl_a,pnl_b,net_pnl,total_slippage,exit_fees,total_fees,total_costs,net_pnl_after_costs,entry_value,return_pct,total_execution_cost,execution_cost_bps,fees_bps
2021-09-17,2.098476725571014,short,1.0,1.0,30.0,3,30,1755.434814453125,1749.4000244140625,0.9662525746972698,0.13918461235734675,1.0532972677417836,1.0501563657671984,52663.04443359375,52482.000732421875,144761931.97387695,10164014.141845703,sell,buy,1753.8983908980347,1750.5197730860084,1.5364235550903231,1.1197486719458993,46.092706652709694,33.59246015837698,57.116951726941046,2021-09-22,-1.9684603372885658,1766.790283203125,1776.699951171875,1.8403973224282382,0.10863732337312956,1.0600879886932941,1.0836670295266544,53003.70849609375,53300.99853515625,383563103.3222656,302038.99169921875,1.0,buy,sell,1768.7705698530324,1775.561965480662,1.9802866499073843,1.137985691213089,59.40859949722153,34.13957073639267,5,-446.1653686499312,751.2657718396053,305.1004031896741,173.23333704470087,57.56311709559097,114.68006882253201,114.68006882253201,190.42033436714212,52663.04443359375,0.3615824653040245,173.23333704470087,32.89466815066911,21.776194303984752
2021-09-29,2.2234426883424274,short,1.0,1.0,30.0,3,30,1730.1434326171875,1721.5,0.981403937052302,0.16569137839152764,1.038109164218968,1.0329452215857704,51904.302978515625,51645.0,224648743.8647461,114204310.0,sell,buy,1728.6146214844425,1722.6157909107815,1.528811132744977,1.1157909107814703,45.86433398234931,33.47372732344411,56.35843864453328,2021-10-04,0.10926539607522211,1765.95166015625,1766.199951171875,4.071406300353818,0.32336474876971927,1.0595952432204654,1.0604393951635567,52978.5498046875,52985.99853515625,218494135.1044922,7365053.796386719,1.0,buy,sell,1769.0469585496473,1764.9778294023267,3.095298393397343,1.2221217695482665,92.85895180192028,36.663653086447994,5,-1212.9701119561446,1270.861154746358,57.891042790213305,208.8606661941617,57.571408756489426,113.9298474010227,113.9298474010227,-56.03880461080939,51904.302978515625,-0.10796562403314641,208.8606661941617,40.239566704250684,21.949981189070368
2021-11-03,3.605199911562304,short,1.0,1.0,30.0,3,30,1787.46484375,1763.5999755859375,1.3529507681259323,0.013073040759791566,1.0724828169045784,1.0609377631293402,53623.9453125,52907.999267578125,1371226842.9101562,1904687.9736328125,sell,buy,1785.7158855490325,1764.6674498694467,1.748958200967536,1.0674742835092275,52.46874602902608,32.024228505276824,58.07147656647097,2021-11-15,-0.36941255696103154,1870.1939697265625,1866.0999755859375,1.6023946413496968,0.0,1.1221287277689815,1.1231082612136314,56105.819091796875,55982.999267578125,454447783.67370605,1623506.9787597656,1.0,buy,sell,1872.1172957750064,1864.9768673247238,1.9233260484438688,1.1231082612137016,57.699781453316064,33.69324783641105,12,-2592.042306779217,3009.282523658312,417.240216879095,175.88600382403,60.66351887325019,118.73499543972116,118.73499543972116,298.5052214393738,53623.9453125,0.5566640419681892,175.88600382403,32.799899895286174,22.14215957960174
2021-11-30,2.809407216851024,short,1.0,1.0,30.0,3,30,1803.4681396484375,1773.5999755859375,1.2719139579744712,0.0,1.0820822987712715,1.0642211723799124,54104.044189453125,53207.999267578125,3823655438.7021484,86959606.80297852,sell,buy,1801.750100370679,1774.6641967583173,1.7180392777584075,1.0642211723798027,51.541178332752224,31.926635171394082,58.55250301112037,2021-12-03,-1.4291814292004517,1783.938720703125,1782.0,0.11272729404045696,0.1269153073864105,1.070365019011377,1.0696322766570605,53518.16162109375,53460.0,2995548869.2141113,12367080.0,1.0,buy,sell,1785.0654493691566,1780.8669100696497,1.1267286660315676,1.133089930350252,33.80185998094703,33.99269791050756,3,500.53953004567575,186.08139933997336,686.6209293856491,151.2623713956009,58.051963481074694,116.60446649219506,116.60446649219506,570.016462893454,54104.044189453125,1.0535561092207064,151.2623713956009,27.95768295359472,21.551894731544962
2022-02-07,-2.6134977392090333,long,1.0,1.0,30.0,3,30,1808.8856201171875,1820.5999755859375,0.7891622292299294,0.06197507763541537,1.0853356175676088,1.092859153404807,54266.568603515625,54617.999267578125,1278214654.6290283,10941805.853271484,buy,sell,1810.36553684937,1819.476128893715,1.4799167321825735,1.1238466922225143,44.397501965477204,33.71540076667543,58.8109661054811,2022-02-14,0.33470476623678513,1869.0562744140625,1868.0,0.0,0.016303646936714666,1.1214357318976722,1.1245974683544304,56071.688232421875,56040.0,2850258484.9057617,1475720.0,1.0,sell,buy,1867.9348386821648,1869.1327492918228,1.1214357318976909,1.1327492918228472,33.643071956930726,33.98247875468542,7,1727.079054983842,-1489.6986119432358,237.38044304060622,145.73845344376878,60.53804516046495,119.34901126594605,119.34901126594605,118.03143177466018,54266.568603515625,0.21750303144653518,145.73845344376878,26.856028894800474,21.99310078695746
2022-03-28,-2.323100608064148,long,1.0,1.0,30.0,3,30,1925.1177978515625,1939.5999755859375,1.6287573873021666,0.1337959547594155,1.1550720473122134,1.2066171282087053,57753.533935546875,58187.999267578125,4219894790.128784,135771.99829101562,buy,sell,1927.0872485925258,1938.326460480349,1.9694507409633388,1.273515105588558,59.083522228900165,38.20545316765674,62.31261745777578,2022-03-29,0.3430965590185032,1917.6904296875,1912.0,0.49230387133608816,0.1847650707067656,1.1506154573993623,1.147202342816534,57530.712890625,57360.0,4795877205.678711,2448335120.0,1.0,sell,buy,1916.2936622944326,1913.23958487817,1.396767393067421,1.2395848781700352,41.90302179202263,37.187546345101055,1,-323.8075889427978,752.6062680653672,428.7986791225694,176.3795435336806,61.98880986883298,124.30142732660876,124.30142732660876,304.49725179596066,57753.533935546875,0.5272357049800286,176.3795435336806,30.54004344228021,21.522739624094612
2022-05-04,2.696064351302733,short,1.0,1.0,30.0,3,30,1889.76171875,1867.0,3.2568292387372075,0.5776904283632478,1.1338598216024494,1.4202,56692.8515625,56010.0,2031745185.9648438,18670.0,sell,buy,1886.9994443090288,1868.7090452141817,2.7622744409711686,1.7090452141817423,82.86823322913506,51.27135642545227,61.10998332927087,2022-05-05,-0.09266322105091228,1876.1866455078125,1874.0,0.9216214885431724,0.02392488242298998,1.1257125010983342,1.12815,56285.599365234375,56220.0,10954903728.188477,1499200.0,1.0,buy,sell,1877.7731687531825,1872.8598875587884,1.5865232453700173,1.1401124412116133,47.59569736110052,34.2033732363484,1,276.7882666753894,124.52527033819933,401.31353701358876,215.93866025203624,60.83319506259548,121.94317839186635,121.94317839186635,279.3703586217224,56692.8515625,0.49277880883048486,215.93866025203624,38.08922188611003,21.509445200058835
2022-06-13,-2.0041670136055014,long,1.0,1.0,30.0,3,30,1820.8216552734375,1828.0,0.0,0.0,1.0924941530294718,1.0991622047244096,54624.649658203125,54840.0,4709567957.116333,2321560.0,buy,sell,1821.914149426467,1826.9008377952755,1.09249415302952,1.0991622047245073,32.7748245908856,32.97486614173522,59.15742448279401,2022-06-14,2.3551198171197583,1823.2308349609375,1809.5,0.0,0.02301607198174281,1.0939385929281251,1.0862597014925375,54696.925048828125,54285.0,59484497671.11951,9698920.0,1.0,sell,buy,1822.1368963680093,1810.5977677374833,1.0939385929282253,1.0977677374833092,32.81815778784676,32.93303212449928,1,6.6824082462676415,489.0921017337655,495.77450998003314,131.50088064496686,59.16410689104028,118.32153137383429,118.32153137383429,377.4529786061988,54624.649658203125,0.6909938662636634,131.50088064496686,24.07354215867617,21.660831165818863
2022-06-15,2.933254050855336,short,1.0,1.0,30.0,3,30,1837.9019775390625,1815.300048828125,6.460495803687054,0.6278227034619804,1.1027413244527218,1.0919578070746527,55137.059326171875,54459.00146484375,39974875272.42041,1960524.052734375,sell,buy,1833.5689883127664,1816.7059179869304,4.332989226296149,1.4058691588054444,129.98967678888448,42.17607476416333,59.50706964938299,2022-06-21,-0.9620213466765022,1832.4166259765625,1834.5999755859375,3.638226309131246,0.2491316297885523,1.0994570853993761,1.1021488742404513,54972.498779296875,55037.999267578125,773191860.1640625,3962735.947265625,1.0,buy,sell,1835.3351962165275,1833.3732608968028,2.9185702399649927,1.2267146891347238,87.55710719894978,36.801440674041714,6,-52.98623711283426,500.02028729616995,447.0340501833357,296.5242994260393,59.560055886495824,119.06712553587882,119.06712553587882,327.9669246474569,55137.059326171875,0.5948212121856506,296.5242994260393,53.77949115347331,21.594754415812904
2022-07-01,3.2545787828505355,short,1.0,1.0,30.0,3,30,1842.16748046875,1798.9000244140625,0.45717015759982416,0.16986895233559512,1.1053009845172175,1.0832361185445414,55265.0244140625,53967.000732421875,11136843767.016113,1385153.0187988281,sell,buy,1840.833594405433,1800.0681950087749,1.3338860633170952,1.1681705947123646,40.01658189951286,35.04511784137094,59.72500783216299,2022-07-07,-0.28454262897458127,1744.4910888671875,1737.9000244140625,2.664192886153726,0.48185703481463105,1.046695485147807,1.0429005282920973,52334.732666015625,52137.000732421875,6291536768.348022,32481351.456298828,1.0,buy,sell,1746.8698807954122,1736.616195368363,2.3787919282247003,1.2838290456995765,71.36375784674101,38.514871370987294,6,2818.911408300621,-1903.5599892123582,915.3514190882629,184.9403289586121,56.906096423862365,116.63110425602535,116.63110425602535,798.7203148322376,55265.0244140625,1.4452546132034254,184.9403289586121,33.46426259997326,21.103963219520068
2022-08-02,-2.1346332435343287,long,1.0,1.0,30.0,3,30,1749.7601318359375,1771.0999755859375,0.6329165389473755,0.08164404017496088,1.0498616919182422,1.0629382784869985,52492.803955078125,53132.999267578125,935231042.6251221,19092457.736816406,buy,sell,1751.1264517973295,1769.996215287363,1.366319961392037,1.1037602985745707,40.98959884176111,33.11280895723712,57.03379355391989,2022-08-16,0.12008610229812543,1770.2608642578125,1773.199951171875,0.0,0.01827438726665468,1.0621813035448975,1.064893996677151,53107.825927734375,53195.99853515625,214274145.27062988,5461455.849609375,1.0,sell,buy,1769.1986829542675,1774.2739823621855,1.0621813035450032,1.0740311903105066,31.865439106350095,32.2209357093152,14,542.1669347081388,-128.33301224467732,413.8339224634615,138.18878261466352,57.57596048862803,114.60975404254792,114.60975404254792,299.22416842091354,52492.803955078125,0.5700289294452269,138.18878261466352,26.325281220054777,21.833421994494284
2022-09-19,2.316723916479272,short,1.0,1.0,30.0,3,30,1669.7889404296875,1666.199951171875,3.9885967466902614,0.1458027274841388,1.0018820872927308,1.0002372120824354,50093.668212890625,49985.99853515625,574268803.0257568,9663959.716796875,sell,buy,1666.7927599690497,1667.2730897476997,2.996180460637788,1.0731385758247143,89.88541381913365,32.19415727474143,54.503782799071494,2022-09-22,0.048554282207769105,1667.9124755859375,1670.800048828125,0.08071288166043933,0.0652530370721001,1.0007582946821767,1.0027883540656315,50037.374267578125,50124.00146484375,462909092.6491699,16256884.475097656,1.0,buy,sell,1668.9535903214498,1669.7646339555233,1.0411147355123376,1.0354148726016774,31.233442065370127,31.062446178050322,3,-64.82491057200377,74.74632623470825,9.921415662704476,184.37545933729552,54.568607709643494,109.07239050871499,109.07239050871499,-99.15097484601051,50093.668212890625,-0.19793115254533497,184.37545933729552,36.80614055926735,21.773688052784156
2022-10-11,-2.7271821892962262,long,1.0,1.0,30.0,3,30,1664.1566162109375,1678.699951171875,2.415860123505976,0.2182355117685158,0.9984987825788032,1.0090163778887538,49924.698486328125,50360.99853515625,1037320407.7393799,2803428.9184570312,buy,sell,1666.3630450552691,1677.5818170381021,2.20642884433164,1.1181341337728554,66.1928653299492,33.54402401318566,54.49089135165807,2022-10-12,0.3256383315875715,1671.2099609375,1670.300048828125,2.2736861802602952,0.19292121688540745,1.0027411381087756,1.004193452115667,50136.298828125,50109.00146484375,330680643.7607422,2488747.0727539062,1.0,sell,buy,1669.070376709261,1671.4007028886833,2.139584228239073,1.1006540605583268,64.1875268471722,33.019621816749805,1,81.2199496197536,185.43342448256453,266.65337410231814,196.94403800705686,54.57211130127783,109.0630026529359,109.0630026529359,157.59037144938225,49924.698486328125,0.3156561305874253,196.94403800705686,39.448217811668904,21.84550051570222
2022-11-10,-2.036764541827815,long,1.0,1.0,30.0,3,30,1737.30859375,1750.300048828125,3.502465975940644,0.03808946652065008,1.0423889905421195,1.0511031062199518,52119.2578125,52509.00146484375,1359292828.7617188,5688475.158691406,buy,sell,1740.1022157285124,1749.2299009886449,2.7936219785124194,1.0701478394801143,83.80865935537258,32.10443518440343,56.70306647185537,2022-11-16,-0.08051746393615966,1767.015380859375,1773.0,1.4896726691960778,0.11040939664529502,1.060232521887884,1.064790099009901,53010.46142578125,53190.0,227577444.93164062,5372190.0,1.0,sell,buy,1765.2103120028892,1774.1199947973325,1.805068856485832,1.119994797332538,54.15206569457496,33.59984391997614,6,753.2428882313025,-746.7028142606296,6.540073970672893,203.6650041543271,57.45630936008668,114.15937583194204,114.15937583194204,-107.61930186126915,52119.2578125,-0.20648663541685797,203.6650041543271,39.076727624751626,21.90349222597001
2022-12-13,-2.191509894668727,long,1.0,1.0,30.0,3,30,1788.6239013671875,1813.9000244140625,1.669550333751016,0.13891088667374116,1.073177671433645,1.089803429282584,53658.717041015625,54417.000732421875,1611076149.7979736,3718495.050048828,buy,sell,1790.5318542054965,1812.7407655414431,1.9079528383090292,1.1592588726193753,57.238585149270875,34.77776617858126,58.2159556261649,2022-12-15,0.4097729475808784,1770.8558349609375,1777.199951171875,4.266532658556569,0.3196819630359574,1.0625252502011138,1.0670325597767591,53125.675048828125,53315.99853515625,452163245.47558594,7482011.794433594,1.0,sell,buy,1767.660043381458,1778.42682471317,3.195791579479419,1.2268735412949354,95.87374738438257,36.80620623884806,2,-686.1543247211534,1029.4182248481957,343.26390012704223,224.69630495108277,57.52980130144375,115.74575692760865,115.74575692760865,227.51814319943358,53658.717041015625,0.42400965909327154,224.69630495108277,41.875079640709544,21.57072761153327
2023-01-10,2.20115223450368,short,1.0,1.0,30.0,3,30,1880.6171875,1871.5999755859375,3.130851338076957,0.42454965887563884,1.1283731110596746,1.1259302823812656,56418.515625,56147.999267578125,2015984012.65625,1890315.9753417969,sell,buy,1877.9233887199018,1872.9381806977565,2.6937987800981773,1.3382051118189793,80.81396340294532,40.14615335456938,60.83770166159706,2023-01-13,-1.0687999654663696,1900.856689453125,1918.4000244140625,0.5827535554603902,0.055569095841168294,1.140522328274257,1.1516259521484375,57025.70068359375,57552.000732421875,685850002.9782715,9822208.125,1.0,buy,sell,1902.2885885591295,1917.2206139139935,1.4318991060044937,1.1794105000690251,42.95697318013481,35.382315002070754,3,-730.9559951768301,1328.4729964871099,597.5170013102797,199.29940493972026,61.56865765677388,122.40635931837093,122.40635931837093,475.1106419919088,56418.515625,0.842118295259401,199.29940493972026,35.32517697991461,21.696132548395266
2023-03-17,2.0332620139945945,short,1.0,1.0,30.0,3,30,1981.216552734375,1969.800048828125,3.1423857744944454,0.15622798389418702,1.1887303525093738,1.1855385658822408,59436.49658203125,59094.00146484375,14122335465.361084,1615236.0400390625,sell,buy,1978.4566294946185,1971.0637013859543,2.7599232397565174,1.2636525578293458,82.79769719269552,37.909576734880375,63.85369888483855,2023-03-20,-1.1562303685781736,1973.826416015625,1979.199951171875,0.8378855354292042,0.49089575604177893,1.1842962468499303,1.188291178929346,59214.79248046875,59375.99853515625,14906532502.565186,7699087.810058594,1.0,buy,sell,1975.4296550301895,1977.7662121149247,1.6032390145644513,1.433739056950344,48.09717043693354,43.01217170851032,3,90.80923393287094,201.0753218691093,291.88455580198024,211.81661607301976,63.76288965090569,127.61658853574424,127.61658853574424,164.26796726623598,59436.49658203125,0.27637558859062566,211.81661607301976,35.63746658262086,21.471081889830817
2023-03-21,2.2211075034624335,short,1.0,1.0,30.0,3,30,1952.850341796875,1938.0,7.984248206590214,0.3003480742705935,1.1717105488721558,1.1691829787234043,58585.51025390625,58140.0,17040874774.32251,910860.0,sell,buy,1947.6865071447078,1939.3193570158587,5.163834652167225,1.3193570158587136,154.91503956501674,39.58071047576141,62.93059521434124,2023-03-23,-0.7440223241338801,1990.0374755859375,1993.800048828125,1.7945950429898962,0.11966693076399584,1.1940229359007144,1.2053709383877842,59701.124267578125,59814.00146484375,13250746122.725464,657954.0161132812,1.0,buy,sell,1992.128796043333,1992.534844424355,2.091320457395568,1.2652044037699852,62.739613721867045,37.95613211309956,2,-1333.2686669587588,1596.464622254889,263.19595529613025,295.19149587574475,64.2638638813,127.19445909564124,127.19445909564124,136.00149620048902,58585.51025390625,0.2321418651319521,295.19149587574475,50.38643422177287,21.710907448682743
2023-05-03,3.1071615586843833,short,1.0,1.0,30.0,3,30,2047.5238037109375,2028.5999755859375,0.19178170633117264,0.24088780665811924,1.2285144899718898,1.2173823723048613,61425.714111328125,60857.999267578125,29567795748.62915,27365813.670654297,sell,buy,2046.1993983677999,2029.9378018615714,1.3244053431376415,1.3378262756339154,39.732160294129244,40.13478826901746,65.885981951034,2023-05-04,-1.0207483893264755,2047.5328369140625,2048.0,4.208155611322632,0.27740337386405745,1.228520118581439,1.2291225806451613,61425.985107421875,61440.0,14750508458.442383,19046400.0,1.0,buy,sell,2050.865434838305,2046.6321757324226,3.332597924242691,1.3678242675773618,99.97793772728073,41.03472802732085,1,-139.98109411515998,500.8312161255367,360.8501220103767,220.8796143177483,66.02596304514915,131.91194499618314,131.91194499618314,228.93817701419357,61425.714111328125,0.3727073918900892,220.8796143177483,35.958819122139225,21.47503645738747
